 536  1997A&A...320L..25P Paredes et al.                      
 536a 2000Sci...288.2340P Paredes et al.                      
 537  1978MNRAS.184p..73P Parkes et al.                       
 538  1980MNRAS.190..537P Parkes et al.                       
 539  1980MNRAS.191..547P Parkes et al.                       
 540  1980MNRAS.193p..49P Parmar et al.                       
 541  1989ApJ...338..359P Parmar et al.                       
 542  1993A&A...275..227P Parmar et al.                       
 543                      Parsignault                         1972, Nat. Phys. Sci. 239, 123.
 544  1998A&A...337..815P Paul & Rao                          
 545  2000ApJ...528..410P Paul et al.                         
 546  1987MNRAS.225..985P Payne & Coe                         
 547  1973MNRAS.163p...7P Penny et al.                        
 548  1985ApJ...299..653P Penrods & Vogt                      
 549  1981AJ.....86...53P Percy et al.                        
 550  1994A&A...282L..33P Petre & Gehrels                     
 551  1996ApJ...465..907P Phlips et al.                       
 552  1980ApJ...237..964P Pietsch et al.                      
 553  1985SSRv...40..371P Pietsch et al.                      
 554  1986A&A...163...93P Pietsch et al.                      
 555  1990A&A...231..354P Polcaro et al.                      
 556  1993A&A...273L..49P Polcaro et al.                      
 557  1950ApJ...111..495P Popper                              
 558  1975MNRAS.172..473P Pounds et al.                       
 559  1987SSRv...45..291P Priedhorsky & Holt                  
 560  1987ApJ...312..743P Priedhorsky & Holt                  
 561  1983Natur.303..681P Priedhorsky & Terrell               
 562  1983ApJ...273..709P Priedhorsky & Terrell               
 563  1984ApJ...280..661P Priedhorsky & Terrell               
 564  1986ApJ...301..886P Priedhorsky & Terrell               
 565  1983ApJ...270..233P Priedhorsky et al.                  
 566  1977ApJ...217..543P Primini et al.                      
 567  1999ApJ...519..336P Punsly                              
 568  1971ApJ...168L..17R Rappaport et al.                    
 569  1978ApJ...224L...1R Rappaport et al.                    
 570  1990A&A...234..172R Raubenheimer                        
 571  1990A&A...230...73R Raubenheimer & Ogelman              
 572  1997ApJ...491..381R Ray et al.                          
 573  1982ApJ...258..240R Raymond                             
 574  1980AJ.....85.1062R Reid et al.                         
 575  1988MNRAS.232...53R Reid et al.                         
 576  1999A&A...345..576R Reig                                
 577  1999MNRAS.306...95R Reig & Roche                        
 578  1996A&A...311..879R Reig et al.                         
 579  1997A&A...322..183R Reig et al.                         
 580  1998MNRAS.301...42R Reig et al.                         
 581  1984ApJ...278..761R Remillard & Canizares               
 582  1998IAUC.6826Q...1J Remillard & Levine                  
 583  1992MNRAS.256..631R Reynolds et al.                     
 584  1992MNRAS.258..439R Reynolds et al.                     
 584a 1999A&A...347..518R Ribo et al.                         
 585  1976ApJ...204L..73R Richer et al.                       
 586  1974ApJ...189L.113R Rickard                             
 587  1985ApJ...288..618R Ricke & Lebofsky                    
 588  1973ApJ...184..237R Ricker et al.                       
 589  1976ApJ...207..333R Ricker et al.                       
 590  1981SSRv...30..399R Ricketts et al.                     
 591  1989ApJ...346..469R Robba & Warwick                     
 592  1992ApJ...401..685R Robba et al.                        
 593  1998AAS...193.5201R Robinson et al.                     
 594  1993A&A...270..122R Roche et al.                        
 595  1997A&A...322..139R Roche et al.                        
 596  1987ApJ...321..822R Romney et al.                       
 597  1979ApJ...231..919R Rose et al.                         
 598  1975Natur.256..628R Rosenberg et al.                    
 599  1991A&A...249L..19R Rossi et al.                        
 600  1978IAUC.3210....1R Rossiger                            
 601  1987ApJ...315..154R Rothschild & Soong                  
 602  1977ApJ...213..818R Rothschild et al.                   
 603  1978A&AS...31..243R Rousseau et al.                     
 604  1997ApJ...488..413R Rubin et al.                        
 605  1990ApJS...74...93R Russell & Dopita                    
 606  1985ApJ...288..284S Sadakane et al.                     
 607  1996ApJ...456L..37S Safi Harb & Ogelman                 
 608  1992A&A...253..145S Salotti et al.                      
 609  1968AJ.....73..246S Sanduleak                           
 610  1998A&A...338L..59S Santangel et al.                    
 611  1992ApJ...401..678S Saraswat & Apparao                  
 612  2000A&AS..143..391S Sasaki et al.                       
 613  1986ApJ...304..241S Sato et al.                         
 614  1986PASJ...38..731S Sato et al.                         
 615  1995ApJ...447..752S Schalinski et al.                   
 616  1998IAUC.6880Q...1W Schmidtke & Cowley                  
 617                      Schmidtke et al.                    1992, ASP Conf. Ser., No. 32, ed. H.A. McAlister and W.I. Hartkopf (San Francisco, ASP), p. 386.
 618  1994PASP..106..843S Schmidtke et al.                    
 619  1995PASP..107..450S Schmidtke et al.                    
 620  1996PASP..108..668S Schmidtke et al.                    
 621  1999AJ....117..927S Schmidtke et al.                    
 622  1972ApJ...172L..79S Schreier et al.                     
 623  1972ApJ...178L..71S Schreier et al.                     
 624  1976ApJ...204..539S Schreier et al.                     
 625  1980AJ.....85..549S Schwartz et al.                     
 626  1991ApJ...376..312S Schwartz et al.                     
 627  1997ApJ...488..831S Scott et al.                        
 628  1990ApJ...351..675S Sembay et al.                       
 629  1981ApJ...243..736S Seward & Mitchell                   
 630  1976MNRAS.175p..39S Seward et al.                       
 631  1980Natur.287..806S Seward et al.                       
 632  1986ApJ...305..814S Seward et al.                       
 633  1980ApJ...240..612S Shafter et al.                      
 634  1987IzKry..75..110S Shakhovskaya et al.                 
 635  1999ApJ...512..920S Shrader et al.                      
 636  1980Natur.288..141S Skinner                             
 637  1982Natur.297..568S Skinner et al.                      
 638  1989IAUC.4850.....B Skinner et al.                      
 639  1982ApJS...50...55S Slettebak                           
 640  1985ApJS...59..769S Slettebak                           
 641  1989MNRAS.238..595S Smale & Charles                     
 642  1984MNRAS.210..855S Smale et al.                        
 643  1998IAUC.6855Q...1S Smith et al.                        
 644  1998IAUC.7014Q...1S Smith & Takeshima                   
 645  1998ApJ...501L.181S Smith et al.                        
 645a 1998ApJ...503..877S Smith et al.                        
 646                      SAO staff                           1966, Cat. <I/131>                  
 647  1998ApJ...494L.203S Soffitta et al.                     
 648  1987AZh....64..803S Sokolov                             
 649  1999PASA...16..147S Soria                               
 650  1996MNRAS.281L..63S Southwell & Charles                 
 651  1984MNRAS.209..869S Spencer                             
 652  1996A&AS..120C.213S Steele et al.                       
 653  1998MNRAS.297L...5S Steele et al.                       
 654  1984ApJ...280..688S Steiner et al.                      
 655  1985ApJ...288L..45S Stella et al.                       
 656  1997MNRAS.288..988S Stevens et al.                      
 657  1999MNRAS.309..421S Stevens et al.                      
 658  1987MNRAS.228..293S Stewart et al.                      
 659  1997MNRAS.286L..21S Stickland et al.                    
 660  1976ApJ...206..257S Stier & Liller                      
 661  1985PASP...97..126S Stocke et al.                       
 662                      Stollberg et al.                    1992, Proc. Compton Symp. (St Louis).
 663  1993IAUC.5836....1S Stollberg et al.                    
 664  1989Natur.337..234S Strom et al.                        
 665  1990PAZh...16..124S Sunyaev et al.                      
 666  1998IAUC.7016Q...1L Takeshima & Chakrabarty             
 667  1998IAUC.7032Q...1L Takeshima & Murakami                
 668  1991PASJ...43L..43T Takeshima et al.                    
 669  1994ApJ...436..871T Takeshima et al.                    
 670  1998IAUC.6826Q...1J Takeshima et al.                    
 671  1998IAUC.7008Q...1S Takeshima et al.                    
 672  1990PASJ...42..287T Takeuchi et al.                     
 673  1992ApJ...389..676T Tamura et al.                       
 674  1972ApJ...177L...5T Tananbaum et al.                    
 675  1991MNRAS.252..156T Tashiro et al.                      
 675a 1996A&AS..120C.221T Tavani et al.                       
 675b 1997ApJ...477..439T Tavani & Arons                      
 676  1989PASJ...41..473T Tawara et al.                       
 677  1982ApJ...255..210T Taylor & Gregory                    
 678  1984ApJ...283..273T Taylor & Gregory                    
 679  1992ApJ...395..268T Taylor et al.                       
 680  1995AJ....109..396T Taylor et al.                       
 681  1994A&A...284..515T Telting & Kaper                     
 682  1998MNRAS.296..785T Telting et al.                      
 683  1984ApJ...285L..15T Terrell & Priedhorsky               
 684  1970MNRAS.150..215T Thackeray                           
 685  1973MmRAS..77..199T Thackeray et al.                    
 686  1966CoBos..35.....T The                                 
 687  1986A&A...165L..13T Thom et al.                         
 688  1979MNRAS.188...19T Thomas et al.                       
 689  1986A&A...154...77T Tjemkes et al.                      
 690  1998ApJ...508..854T Torii et al.                        
 691  1999ApJ...523L..65T Torii et al.                        
 692  1980ApJ...242.1114T Treves et al.                       
 693  1988ApJ...325..119T Treves et al.                       
 694  1988ApJ...335..142T Treves et al.                       
 695  1990ApJ...364..266T Treves et al.                       
 696  1989PASJ...41..453T Tsunemi                             
 697  1988ApJ...334L..21T Tsunemi & Kitamoto                  
 698                      Tuohy et al.                        1988, in: "Physics of Neutron Stars and Black Holes", ed. Y. Tanaka, (Universal Academic Press, Tokyo), p. 93.
 699                      Tweedy et al.                       1989, in ref. [767], p. 661.
 700  1991ApJ...366..544U Ubertini et al.                     
 701  1991ApJ...383..263U Ubertini et al.                     
 702  1999IAUC.7105R...1U Udalski                             
 703  1972ApJ...178L.121U Ulmer et al.                        
 704  1973ApJ...184L.117U Ulmer et al.                        
 705  1992MNRAS.256..725U Unger et al.                        
 706  1998A&A...336..960U Unger et al.                        
 707  1990PASJ...42..269U Unno et al.                         
 708  1986MNRAS.220..339V Vacca et al.                        
 709  1986IBVS.2901....1V Van Amerongen et al.                
 710                      Van den Heuvel & Rappaport          1987, in: 'Physics of Be stars', eds. A. Slettebak & T.P. Snow (Cambridge), p. 291.
 711  1984A&A...135..155V Van der Klis & Bonnet-Bidaud        
 712  1989A&A...214..203V Van der Klis & Bonnet-Bidaud        
 713  1985Natur.313..768V Van der Klis & Jansen               
 714  1982A&A...106..339V Van der Klis et al.                 
 715  1983MNRAS.203..279V Van der Klis et al.                 
 716  1985A&A...151..322V Van der Klis et al.                 
 717  1981A&A....96...82V Van Genderen                        
 718  1989A&A...209..173V Van Kerkwijk et al.                 
 719  1992Natur.355..703V Van Kerkwijk et al.                 
 720  1995A&A...303..483V Van Kerkwijk et al.                 
 721  1989A&A...217..115V Van Oijen                           
 722                      Van Paradijs                        1983, in: 'Accretion Driven Stellar X-ray Sources', eds. W.H.G. Lewin & E.P.J. van den Heuvel (Cambridge), p. 189.
 723                      Van Paradijs                        1991, in: 'Neutron Stars, Theory and Observation', eds. J. Ventura & D. Pines (Kluwer), p. 289.
 724                      Van Paradijs                        1995, in: 'X-ray Binaries', eds. W.H.G. Lewin, J. Van Paradijs, & E.P.J. van den Heuvel (Cambridge), p. 536.
 725  1984A&A...138...71V Van Paradijs & Kuiper               
 726  1977A&AS...30..195V Van Paradijs et al.                 
 727  1983A&A...124..294V Van Paradijs et al.                 
 728  1984A&AS...55....7V Van Paradijs et al.                 
 729  1984MNRAS.210..863V Van Paradijs et al.                 
 730  1987A&A...184..201V Van Paradijs et al.                 
 731                      Vermeulen                           1989, Ph. D. Thesis, Univ. Leiden.
 732  1987Natur.328..309V Vermeulen et al.                    
 733  1997ApJ...483L..49V Vestrand et al.                     
 734  1973ApJ...186L..81V Vidal                               
 735  1992IAUC.5576....1V Vikhlinin et al.                    
 736  1994ApJ...424..395V Vikhlinin et al.                    
 737  1991ApJS...76.1127V Vrtilek et al.                      
 738  1997ApJ...490..377V Vrtilek et al.                      
 739  1970MmRAS..73..153W Wackerling                          
 740  1986ApJ...308..152W Wagner et al.                       
 741  1989ApJ...346..971W Wagner et al.                       
 742  1990A&A...240...98W Wang et al.                         
 743  1981MNRAS.197..865W Warwick et al.                      
 744  1988MNRAS.232..551W Warwick et al.                      
 745                      Waters                              1989, in ref. [767], p. 25.
 746  1988A&A...198..200W Waters et al.                       
 747  1989A&A...213L..19W Waters et al.                       
 748  1981MNRAS.195..197W Watson et al.                       
 749  1982MNRAS.199..915W Watson et al.                       
 750  1983ApJ...273..688W Watson et al.                       
 751  1986MNRAS.222..261W Watson et al.                       
 752  1971Natur.235...37W Webster & Murdin                    
 753                      Webster et al.                      1972, Nat PS 240, 183.
 754  1984ApJ...278..711W Weisskopf et al.                    
 755  1975IAUC.2761....1W Wheaton et al.                      
 756  1978Natur.271...38W White                               
 757  1978MNRAS.183p..11W White & Carpenter                   
 758  1982ApJ...257..318W White & Holt                        
 759  1984ApJ...281..354W White & Marshall                    
 760  1984ApJ...287..856W White & Swank                       
 761  1976MNRAS.176..201W White et al.                        
 762  1978Natur.274..664W White et al.                        
 763  1980ApJ...239..655W White et al.                        
 764  1982ApJ...263..277W White et al.                        
 765  1983ApJ...270..711W White et al.                        
 766  1988ApJ...324..363W White et al.                        
 767                      White et al.                        1989, Proc. 23rd ESLAB Symp. (ESA SP-296).
 768  1994IAUC.6100....1W White et al.                        
 769  1989JRASC..83..277W Whitehorne                          
 770  1989ApJ...338..381W Whitlock et al.                     
 771  1989ApJ...344..371W Whitlock et al.                     
 772  1974ApJ...188..167W Wickramasinghe et al.               
 773                      Wilson et al.                       1992, Proc. Compton Symp. (St Louis).
 774  1997ApJ...479..388W Wilson et al.                       
 775  1998ApJ...499..820W Wilson et al.                       
 776  1999ApJ...511..367W Wilson et al.                       
 777  1995IAUC.6207....1W Wilson et al.                       
 778  1974ApJ...187...69W Wolff & Morrisson                   
 779  1996ApJ...457..859W Wolinski et al.                     
 780  1996ApJ...467..811W Woo et al.                          
 781  1984ApJS...56..507W Wood et al.                         
 782  1991ApJ...379..295W Wood et al.                         
 783  1982PASP...94..149W Wu et al.                           
 784  1983PASP...95..391W Wu et al.                           
 785  1990PASJ...42L..53Y Yamauchi                            
 786  1995PASJ...47..189Y Yamauchi et al.                     
 787  1988PASP..100..233Y Yang et al.                         
 788  1998IAUC.6853Q...1F Yokogawa & Koyama                   
 789  1998IAUC.7028Q...1Y Yokogawa & Koyama                   
 790  1999PASJ...51..547Y Yokogawa et al.                     
 791  1999A&A...351..543Z Zamanov et al.                      
 792  1996A&AS..120C.227Z Zhang et al.                        
 793                      Zwitter et al.                      1989, Fund Cosm. Physics 13, 309.
