 926  1985SSRv...40..219M Motch, C. et al.                    
 927  1987ApJ...313..792M Motch, C. et al.                    
 928  1989A&A...219..158M Motch, C. et al.                    
 929  ................... Motch, C. et al.                    *1989, in Proc. 23rd ESLAB Symp. (ESA SP-296), p. 545
 930  1994IAUC.6101....1M Motch, C. et al.                    
 931  1998A&AS..132..341M Motch, C. et al.                    
 932  2000ApJ...533..352M Mukai, K. & Smale, A.P.             
 933  1998IAUC.6842Q...1C Muller, J.M. et al.                 
 934  1998IAUC.6867Q...1H Muller, J.M. et al.                 
 935  1980ApJ...240L.143M Murakami, T. et al.                 
 936  1980PASJ...32..543M Murakami, T. et al.                 
 937  1983PASJ...35..531M Murakami, T. et al.                 
 938  1987PASJ...39..879M Murakami, T. et al.                 
 939  1974MNRAS.169...25M Murdin, P. et al.                   
 940  1977MNRAS.178p..27M Murdin, P. et al.                   
 941  1980MNRAS.192..709M Murdin, P. et al.                   
 942  1980A&A....87..292M Murdin, P. et al.                   
 943  1989PASJ...41....1N Nagase, F.                          
 944  1984PASJ...36..215K Nagase, F. et al.                   
 945  2000A&A...354..938N Naik, S. et al.                     
 946  1988PASJ...40..209N Nakamura, N. et al.                 
 947  1989PASJ...41..617N Nakamura, N. et al.                 
 948  1999ApJ...523L..45N Natalucci, L. et al.                
 949  2000ApJ...536..891N Natalucci, L. et al.                
 950  1989MNRAS.236p...1N Naylor, T. & Charles, P.A.          
 951  1988MNRAS.233..285N Naylor, T. et al.                   
 952  1991MNRAS.252..203N Naylor, T. et al.                   
 953  1992MNRAS.255....1N Naylor, T. et al.                   
 954  1980A&AS...42..251N Neckel, T. & Klare, G.              
 955  1980MNRAS.191..293N Nicolson, G.D. et al.               
 956  1990A&A...239..155N Nieto, J.L. et al.                  
 957  1999ApJ...517..436N Nishiuchi, M. et al.                
 958  1989ApJ...346..912N Norris, J.P. & Matilsky, T..        
 959  1987ApJ...312..732N Norris, J.P. & Wood, K.S.           
 960  1990ApJ...361..514N Norris, J.P. et al.                 
 961  1999IAUC.7279Q...1W Norton, A.J. et al.                 
 962  1997ApJ...477L..91N Nowak, M.A. et al.                  
 963  1999ApJ...517..355N Nowak, M.A. et al.                  
 964  1987A&A...172...79O Ogelman, H.                         
 965  1997IAUC.6726Q...1R Ogley, R.N. et al.                  
 966  1982ApJ...258..254O Ohashi, T. et al.                   
 967  1977ApJ...217..181O Oke, J.B.                           
 968  1988IAUC.4589.....K Okumura, S. & Noguchi, T.           
 969  1998A&A...333..942O Olive, J.F. et al.                  
 970  1991A&A...250..389O Oosterbroek, T. et al.              
 971  1994A&A...281..803O Oosterbroek, T. et al.              
 972  1995A&A...297..141O Oosterbroek, T. et al.              
 973  1996A&A...309..781O Oosterbroek, T. et al.              
 974  1997A&A...321..776O Oosterbroek, T. et al.              
 975  1997A&A...327..215O Oosterbroek, T. et al.              
 976  1998A&A...340..431O Oosterbroek, T. et al.              
 977  1998A&A...334..925O Oosterbroek, T. et al.              
 978  2000A&A...353..575O Oosterbroek, T. et al.              
 979  1998ApJ...500L.163O Orlandini, M. et al.                
 980  1995ApJ...446L..59O Orosz, J.A. & Bailyn, C.D.          
 981  1997ApJ...477..876O Orosz, J.A. & Bailyn, C.D.          
 982  1999MNRAS.305..132O Orosz, J.A. & Kuulkers, E.          
 983  1997ApJ...478L..83O Orosz, J.A. et al.                  
 984  1998ApJ...499..375O Orosz, J.A. et al.                  
 985  2000IAUC.7440Q...1O Orosz, J.A. et al.                  
 986  1994A&AS..108..653O Ortolani, S. et al.                 
 987  1994A&A...286..444O Ortolani, S. et al.                 
 988  1999A&A...350..840O Ortolani, S. et al.                 
 989  1976ApJ...203L..15O Owen, F.N.. et al.                  
 990  1997A&A...324L...9O Owens, A. et al.                    
 991  1992IAUC.5580....1A Paciesas, W.S. et al.               
 992  1978IAUC.3313R...1P Pakull, M.                          
 993  1979IAUC.3318Q...1P Pakull, M. & Swings, J.B.           
 994  1995MNRAS.274L..15P Pan, H.C. et al.                    
 995  1985Natur.313..119P Parmar, A.N. et al.                 
 996  1985IAUC.4058.....K Parmar, A.N. et al.                 
 997  1986ApJ...304..664P Parmar, A.N. et al.                 
 998  1986ApJ...308..199P Parmar, A.N. et al.                 
 999  1989A&A...222...96P Parmar, A.N. et al.                 
1000  1989ApJ...338.1024P Parmar, A.N. et al.                 
1001  1991ApJ...366..253P Parmar, A.N. et al.                 
1002  1993A&A...279..179P Parmar, A.N. et al.                 
1003  1995ApJ...452L.129P Parmar, A.N. et al.                 
1004  1999A&A...350L...5P Parmar, A.N. et al.                 
1005  1999A&A...351..225P Parmar, A.N. et al.                 
1006  2000A&A...356..175P Parmar, A.N. et al.                 
1007  2000IAUC.7412R...1P Patterson, J.                       
1008  ................... Patterson, T.G. et al.              *1989, in Proc. 23rd ESLAB Symp. (ESA SP-296), p. 567
1009  1997A&A...320L...9P Paul, B. et al.                     
1010  1997A&A...320L..37P Paul, B. et al.                     
1011  1998A&AS..128..145P Paul, B. et al.                     
1012  1998ApJ...492L..63P Paul, B. et al.                     
1013  2000ApJ...528..410P Paul, B. et al.                     
1014  2000ApJ...537..319P Paul, B. et al.                     
1015  ................... Paul, J.                            *1991, in '{gamma}-ray Line Astrophys.', eds. Duchouroux, P. & Prantzos, N. (AIP Proc. 232), p.17
1016  1996IAUC.6348Q...1P Paul, J. et al.                     
1017  1989PAZh...15..611P Pavlenko, E.P. et al.               
1018  1996MNRAS.281.1094P Pavlenko, E.P. et al.               
1019  1992PAZh...18..217P Pavlinsky, M.N. et al.              
1020  1994ApJ...425..110P Pavlinsky, M.N. et al.              
1021  1983Msngr..34...21P Pedersen, H.                        
1022  1981Natur.294..725P Pedersen, H. et al.                 
1023  1982ApJ...263..325P Pedersen, H. et al.                 
1024  1982ApJ...263..340P Pedersen, H. et al.                 
1025  1983IAUC.3858.....B Pedersen, H. et al.                 
1026  1991A&A...246L..81P Penninx, W. & Augusteijn, T.        
1027  1988Natur.336..146P Penninx, W. et al.                  
1028  1989A&A...208..146P Penninx, W. et al.                  
1029  1989MNRAS.238..851P Penninx, W. et al.                  
1030  1990A&A...240..317P Penninx, W. et al.                  
1031  1990MNRAS.243..114P Penninx, W. et al.                  
1032  1991MNRAS.249..113P Penninx, W. et al.                  
1033  1993A&A...267...92P Penninx, W. et al.                  
1034  1998IAUC.6902Q...1M Percival, W. et al.                 
1035  1999ApJ...526L.105P Pereira, M.G. et al.                
1036  1989ApJ...347..251P Peterson, R.C. et al.               
1037  1981ApJ...251L...7P Petro, L.D. et al.                  
1038  1975ApJ...201L..61P Petterson, J.A. et al.              
1039  1977ApJ...216..827P Petterson, J.A. et al.              
1040  1999MNRAS.304..839P Phillips, S.N. et al.               
1041  1986A&A...157...23P Pietsch, W. et al.                  
1042  1993A&A...273L..11P Pietsch, W. et al.                  
1043  1999A&A...349L..77P Piraino, S. et al.                  
1044  2000ApJ...529..946P Podsiadlowski, Ph. & Rappaprt, S.   
1045  1988MNRAS.231..999P Ponman, T.J. et al.                 
1046  1998IAUC.6924Q...1W Pooley, G.G.                        
1047  1997MNRAS.292..925P Pooley, G.G. & Fender, R.P.         
1048  1999IAUC.7278Q...1P Pooley, G.G. & Hjellming, RM.       
1049  2000IAUC.7390Q...1U Pooley, G.G., & Waldram, E..        
1050  1979ApJ...231..912P Pravdo, S.H. et al.                 
1051  1994A&A...290L..29P Predehl, P. & Truemper, J.          
1052  1991A&A...246L..21P Predehl, P. et al.                  
1053  1991A&A...246L..40P Predehl, P. et al.                  
1054  1995A&A...293L..29M Predehl, P. et al.                  
1055  1983ApJ...268L..23P Preston, R.A. et al.                
1056  1986Ap&SS.126...89P Priedhorsky, W.                     
1057  1987SSRv...45..291P Priedhorsky, W.C. & Holt, SS.       
1058  1987ApJ...312..743P Priedhorsky, W.C. & Holt, SS.       
1059  1984ApJ...280..661P Priedhorsky, W. & Terrell, .        
1060  1984ApJ...284L..17P Priedhorsky, W. & Terrell, .        
1061  1986ApJ...306L..91P Priedhorsky, W. et al.              
1062  1991IAUC.5252....1F Prince, T. et al.                   
1063  1997A&A...319..498P Prins, S. & van der Klis, M         
1064  1978MNRAS.185..745P Proctor, R.J. et al.                
1065  1989AJ.....98..596P Pryor, C. et al.                    
1066  ................... Puchnarewicz, E. M. et al.          *1995, Adv. Sp. Rev. 16, 65
1067  1989ApJ...340..503Q Qiao, G. & Cheng, J.                
1068  1994A&A...289L..43R Rao, A.R. et al.                    
1069  1997ApJ...486..435R Rappaport, S. & Joss, P.C.          
1070  1977Natur.268..705R Rappaport, S.A. et al.              
1071  1992A&A...256..408R Reich, W. & Schlickeiser, R         
1072  1980AJ.....85.1062R Reid, C.A. et al.                   
1073  2000ApJ...530..916R Reig, P. et al.                     
1074  1998IAUC.6983Q...1J Remillard, R.                       
1075  1992ApJ...399L.145R Remillard, R.E. et al.              
1076  1996IAUC.6393Q...1R Remillard, R.A. et al.              
1077  1996ApJ...459..226R Remillard, R. et al.                
1078  1997IAUC.6710Q...1R Remillard, R. et al.                
1079  1998IAUC.6920Q...1R Remillard, R. et al.                
1080  1998IAUC.7019Q...1R Remillard, R.A. et al.              
1081  1999IAUC.7123R...1R Remillard, R.A. et al.              
1082  1999ApJ...517L.127R Remillard, R.A. et al.              
1083  1999ApJ...522..397R Remillard, R.A. et al.              
1084  2000IAUC.7389Q...1P Remillard, R. et al.                
1085  1998A&A...331..557R Revnivtsev, M. et al.               
1086  1998A&A...339..483R Revnivtsev, M. et al.               
1087  1999A&A...344L..25R Revnivtsev, M. et al.               
1088  2000MNRAS.312..151R Revnivtsev, M.G. et al.             
1089  2000ApJ...530..955R Revnivtsev, M.G. et al.             
1090  2000A&A...361L..37R Revnivtsev, M. et al.               
1091  1997MNRAS.288...43R Reynolds, A.P. et al.               
1092  1995A&A...299..731R Ricci, D. et al.                    
1093  1989IBVS.3362....1R Richer, G.A. et al.                 
1094  1973ApJ...184..237R Ricker, G.R. et al.                 
1095  1976IBVS.1173....1R Robertson, B.S.C. et al.            
1096  1997ApJ...491L..89R Robinson, E.L. & Yough, P.          
1097  1998IAUC.6885Q...1R Roche, P. et al.                    
1098  1997ApJ...474L.123R Rodriguez, L.F. & Mirabel, .F.      
1099  1998A&A...340L..47R Rodriguez, L.F. & Mirabel, .F.      
1100  1999ApJ...511..398R Rodriguez, L.F. & Mirabel, .F.      
1101  1992ApJ...401L..15R Rodriguez, L.F. et al.              
1102  1995ApJS..101..173R Rodriguez, L.F. et al.              
1103  1980Natur.286..786R Rothschild, R.E. et al.             
1104  1998ApJ...492L..67R Rubin, B.C. et al.                  
1105  1998IAUC.6938Q...1S Rupen, M.P. et al.                  
1106  1995MNRAS.277..523R Rutledge, R.E. et al.               
1107  1999ApJS..124..265R Rutledge, R.E. et al.               
1108  1999ApJ...514..945R Rutledge, R.E. et al.               
1109  1988MNRAS.232..131S Sagar, R. et al.                    
1110  1999ApJ...520..316S Sakano, M. et al.                   
1111  1990MNRAS.246p..11S Sakao, T. et al.                    
1112  1996Natur.382...47S Sams, B.J. et al.                   
1113  1999IAUC.7277Q...1S Samus, N.N. et al.                  
1114  1999A&A...348L...9S Sanchez-Fernandez, C. et al         
1115  1966ApJ...146..316S Sandage, A.R. et al.                
1116  1989PASJ...41..591S Sansom, A.E. et al.                 
1117  1993MNRAS.262..429S Sansom, A.E. et al.                 
1118  1996ApJ...460..437S Sanwal, D. et al.                   
1119  2000A&AS..143..391S Sasaki, M. et al.                   
1120  1996IAUC.6291....1S Sazonov, S. & Sunyaev, R.           
1121  1997A&A...325L..29S Scaltriti, F. et al.                
1122  1989ApJ...340.1049S Schachter, J. et al.                
1123  1990ApJ...354..720S Schaefer, B.E.                      
1124  1991ApJ...375..696S Schoelkopf, R.J. & Kelley, .L.      
1125  1990A&A...227..105S Schoembs, R. & Zoeschinger,G.       
1126  1988AJ.....95.1528S Schmidtke, P.                       
1127  1990PASP..102..144S Schmidtke, P.                       
1128  1987AJ.....93..374S Schmidtke, P. & Cowley, A.P         
1129  1992IAUC.5451....1L Schmidtke, P. & Cowley, A.P         
1130  1999ApJ...511..304S Schulz, N.S.                        
1131  1989A&A...225...48S Schulz, N.S. et al.                 
1132  1994A&A...286L..47S Schwentker, O.                      
1133  1999ApJ...510..974S Scott, D.M. & Leahy, D.A.           
1134  1995ApJ...454..463S Seon, K.I. et al.                   
1135  1976MNRAS.177p..13S Seward, F.D. et al.                 
1136  1986ApJ...305..814S Seward, F.D. et al.                 
1137  1993MNRAS.265..655S Shahbaz, T. et al.                  
1138  1994MNRAS.268..756S Shahbaz, T. et al.                  
1139  1994MNRAS.271L..10S Shahbaz, T. et al.                  
1140  1996MNRAS.282L..47S Shahbaz, T. et al.                  
1141  1996MNRAS.282..977S Shahbaz, T. et al.                  
1142  1996MNRAS.282.1437S Shahbaz, T. et al.                  
1143  1997A&A...326L...5S Shahbaz, T. et al.                  
1144  1997MNRAS.285..607S Shahbaz, T. et al.                  
1145  1998MNRAS.296.1004S Shahbaz, T. et al.                  
1146  1998MNRAS.300.1035S Shahbaz, T. et al.                  
1147  1999MNRAS.306...89S Shahbaz, T. et al.                  
1148  1999A&A...344..101S Shahbaz, T. et al.                  
1149  1999A&A...346...82S Shahbaz, T. et al.                  
1150  2000MNRAS.314..747S Shahbaz, T. et al.                  
1151  1992IAUC.5590....1C Shakhovskaya, N.                    
1152  1998MNRAS.300..992S Shakura, N.I. et al.                
1153  1978IAUC.3190S...1P Share, G. et al.                    
1154  1980ApJ...239L..61S Shawl, S.J. & White, R.E.           
1155  1996ApJ...468..755S Sheth, S. et al.                    
1156  1990PASJ...42L..27S Shinoda, K. et al.                  
1157  1996ApJ...469L..21S Shirey, R.E. et al.                 
1158  1992IAUC.5591....1L Shrader, C.R. et al.                
1159  1994ApJ...434..698S Shrader, C.R. et al.                
1160  1997ApJ...487..858S Shrader, C.R. et al.                
1161  1998A&A...336L..81S Sidoli, L. et al.                   
1162  1999ApJ...525..215S Sidoli, L. et al.                   
1163  1994ApJ...431..826S Singh, K.P. & Apparao, K.M..        
1164  1994ApJ...421..753S Singh, K. et al.                    
1165  ................... Skinner, G.K.                       *1991, in '{gamma}-ray Line Astrophys.', eds. Duchouroux, P. & Prantzos, N. (AIP Proc. 232), p. 358
1166  1987Natur.330..544S Skinner, G.K. et al.                
1167  1989IAUC.4879.....D Skinner, G.K. et al.                
1168  1990MNRAS.243...72S Skinner, G.K. et al.                
1169  1991A&A...252..172S Skinner, G.K. et al.                
1170  1991PASP..103..636S Smale, A.P.                         
1171  1998ApJ...498L.141S Smale, A.P.                         
1172  1991ApJ...383..853S Smale, A.P. & Corbet, R.H.D         
1173  2000ApJ...528..702S Smale, A.P. & Kuulkers, E.          
1174  1988MNRAS.231..663S Smale, A.P. & Mukai, K.             
1175  1999ApJ...527..341S Smale, A.P. & Wachter, S.           
1176  1984MNRAS.207p..29S Smale, A.P. et al.                  
1177  1986MNRAS.223..207S Smale, A.P. et al.                  
1178  1987MNRAS.225p...7S Smale, A.P. et al.                  
1179  1988MNRAS.232..647S Smale, A.P. et al.                  
1180  ................... Smale, A.P. et al.                  *1989, in Proc. 23rd ESLAB Symp. (ESA SP-296), p. 607
1181  1992ApJ...400..330S Smale, A.P. et al.                  
1182  1992ApJ...395..582S Smale, A.P. et al.                  
1183  1993ApJ...410..796S Smale, A.P. et al.                  
1184  1997ApJ...483L.119S Smale, A.P. et al.                  
1185  ................... Smale, A.P. et al.                  *2000, Astrophys. with the RXTE, 10
1186  1997ApJ...479L.137S Smith, D.A. et al.                  
1187  1998IAUC.6932Q...1S Smith, D.A. et al.                  
1188  1998IAUC.7008Q...1S Smith, D.A. et al.                  
1189  1999IAUC.7253Q...1S Smith, D.A. et al.                  
1190  1997ApJ...489L..51S Smith, D.M. et al.                  
1191  1999ApJ...519..771S Smith, I.A. & Liang, E.P.           
1192  1999ApJ...519..762S Smith, I.A. et al.                  
1193  1999ApJ...519..779S Smith, I.A. et al.                  
1194  1999ApJ...517L.121S Sobczak, G.J. et al.                
1195  1999ApJ...520..776S Sobczak, G.J. et al.                
1196  2000ApJ...544..993S Sobczak, G.J. et al.                
1197  2000PASJ...52..181S Song, L. et al.                     
1198  1987ApJ...319L..77S Soong, Y. et al.                    
1199  1990ApJ...348..634S Soong, Y. et al.                    
1200  1990ApJ...348..641S Soong, Y. et al.                    
1201  1997IAUC.6781Q...1A Soria, R. et al.                    
1202  1998ApJ...495L..95S Soria, R. et al.                    
1203  1999MNRAS.309..528S Soria, R. et al.                    
1204  1999MNRAS.310...71S Soria, R. et al.                    
1205  1995ApJ...452L..29S Sosin, C. & Cool, A.M.              
1206  1995AJ....109..639S Sosin, C. & King, I.R.              
1207  1996IAUCo.158..365S Southwell, K.A. et al.              
1208  1996ApJ...470L.109S Stark, M.J. et al.                  
1209  1990ApJ...359..197S Steiman-Cameron, T. et al.          
1210  1997ApJ...487..396S Steiman-Cameron, T.Y. et al         
1211  1990Natur.344..747S Stella, L.                          
1212  1984ApJ...282..713S Stella, L. et al.                   
1213  1987ApJ...312L..17S Stella, L. et al.                   
1214  1987ApJ...315L..49S Stella, L. et al.                   
1215  1988ApJ...324..379S Stella, L. et al.                   
1216  1991MNRAS.253..212S Stewart, R.T. et al.                
1217  1993MNRAS.261..593S Stewart, R.T. et al.                
1218  1996ApJ...464L.131S Strickman, M.S. et al.              
1219  1999ApJ...523L..51S Strohmayer, T.E.                    
1220  1998IAUC.6934Q...1S Strohmayer, T. & Marshall, .E.      
1221  1996ApJ...469L...9S Strohmayer, T.E. et al.             
1222  1997ApJ...486..355S Strohmayer, T.E. et al.             
1223  1997ApJ...487L..77S Strohmayer, T.E. et al.             
1224  1999IAUC.7253Q...1S Stubbings, R.                       
1225  1996ApJ...465L..31S Sturner, S.J. & Dermer, C.D         
1226  1984PASJ...36..839S Sugimoto, D. et al.                 
1227  1997PASJ...49L..25S Sugizaki, M. et al.                 
1228  1990IAUC.5104....1S Sunyaev, R.                         
1229  1988PAZh...14..771S Sunyaev, R.A. et al.                
1230  ................... Sunyaev, R.A. et al.                *1989, in Proc. 23rd ESLAB Symp. (ESA SP-296), p. 641
1231  1990PAZh...16..124S Sunyaev, R.A. et al.                
1232  1990PAZh...16..136S Sunyaev, R.A. et al.                
1233  1991PAZh...17...99S Sunyaev, R.A. et al.                
1234  1991PAZh...17..291S Sunyaev, R.A. et al.                
1235  1991IAUC.5176....1S Sunyaev, R.A. et al.                
1236  1991ApJ...383L..49S Sunyaev, R.A. et al.                
1237  1991A&A...247L..29S Sunyaev, R.A. et al.                
1238  1991PAZh...17..116S Sunyaev, R.A. et al.                *and 1991PAZh...17..126S
1239  1991IAUC.5180....1S Sunyaev, R.A. et al.                
1240  ................... Sunyaev, R.A. et al.                *1991, Adv. Space Res. 11(8), 177
1241  1991IAUC.5398....1S Sunyaev, R.A. et al.                
1242  1992ApJ...389L..75S Sunyaev, R.A. et al.                
1243  1993A&A...280L...1S Sunyaev, R.A. et al.                
1244  1997IAUC.6599R...1S Sunyaev, R. et al.                  
1245  1984PASJ...36..761S Suzuki, K. et al.                   
1246  1996IAUC.6291....1S Swank, J.                           
1247  1976IAUC.3000U...1S Swank, J.H. et al.                  
1248  1976IAUC.3010....1S Swank, J.H. et al.                  
1249  1977ApJ...212L..73S Swank, J.H. et al.                  
1250  1978MNRAS.182..349S Swank, J.H. et al.                  
1251  1984ApJ...277..274S Swank, J.H. et al.                  
1252  1983ApJ...267..713S Sztajno, M. et al.                  
1253  1985ApJ...299..487S Sztajno, M. et al.                  
1254  1986MNRAS.222..499S Sztajno, M. et al.                  
1255  1987MNRAS.226...39S Sztajno, M. et al.                  
1256  1997ApJ...485L..83T Taam, R.E. et al.                   
1257  1998IAUC.6958Q...1L Takeshima, T. & Strohmayer,T.E.     
1258  1996IAUC.6390Q...1T Takeshima, T. et al.                
1259  1997ApJ...489..272T Takizwa, M. et al.                  
1260  1991MNRAS.251....1T Tan, J. et al.                      
1261  1991ApJ...374..291T Tan, J. et al.                      
1262  1992ApJ...385..314T Tan, J. et al.                      
1263  1993IAUC.5888....1B Tanaka, Y.                          
1264  1976ApJ...209L.125T Tananbsum, H. et al.                
1265  ................... Tarenghi, M. & Reina, C.            *1972, Nat Phys. Sci. 240, 53
1266  1999MNRAS.310.1165T Tauris, T.M. et al.                 
1267  2000ApJ...530L..93T Tauris, T.M. et al.                 
1268  1996ApJ...473L.103T Tavani, M. et al.                   
1269  1982Natur.299...38T Tawara, Y. et al.                   
1270  1984ApJ...276L..41T Tawara, Y. et al.                   
1271  1984PASJ...36..861T Tawara, Y. et al.                   
1272  1985Natur.318..545T Tawara, Y. et al.                   
1273  1991Natur.351..547T Taylor, A.R. et al.                 
1274  1987MNRAS.226..971T Tennant, A.F.                       
1275  1988MNRAS.230..403T Tennant, A.F.                       
1276  1986MNRAS.219..871T Tennant, A.F. et al.                
1277  1986MNRAS.221p..27T Tennant, A.F. et al.                
1278  1993ApJ...408..651T Thomas, B. et al.                   
1279  1997ApJ...480L..21T Thomas, B. et al.                   
1280  1996ApJ...473..322T Thompson, C. & Duncan, R.C.         
1281  1987ApJ...312..739T Thorstensen, J.R.                   
1282  1982ApJ...253..756T Thorstensen, J.R. & Charles P.A.    
1283  1978ApJ...220L.131T Thorstensen, J.R. et al.            
1284  1979ApJ...233L..57T Thorstensen, J.R. et al.            
1285  1980ApJ...238..964T Thorstensen, J.R. et al.            
1286  1988ApJ...334..430T Thorstensen, J.R. et al.            
1287  1995Natur.374..141T Tingay, S.J. et al.                 
1288  1997IBVS.4537....1T Tomsella, L. et al.                 
1289  2000ApJ...537..448T Tomsick, J.A. & Kaaret, P.          
1290  1998IAUC.6957Q...1P Tomsick, J.A. et al.                
1291  1998ApJ...494..747T Tomsick, J.A. et al.                
1292  1999ApJ...512..892T Tomsick, J.A. et al.                
1293  1999ApJ...521..341T Tomsick, J.A. et al.                
1294  1998ApJ...503..843T Torii, K. et al.                    
1295  1998A&A...334..895T Trudolyubov, S. et al.              
1296  1999A&A...342..496T Trudolyubov, S. et al.              
1297  1978ApJ...219L.105T Trumper, J. et al.                  
1298  1985SSRv...40..255T Trumper, J. et al.                  
1299  1986ApJ...300L..63T Trumper, J. et al.                  
1300  1977ApJ...211L..15T Tsunemi, H. et al.                  
1301  1989ApJ...337L..81T Tsunemi, H. et al.                  
1302  1984ApJ...279..177T Tueller, J. et al.                  
1303  1984MNRAS.208p..29T Turner, M.J.L. & Breedon, LM.       
1304  1985SSRv...40..249T Turner, M.J.L. et al.               
1305  1992ApJ...386..710U Ubertini, P. et al.                 
1306  1999ApJ...514L..27U Ubertini, P. et al.                 
1307  2000IAUC.7369Q...1W Ubertini, P. et al.                 
1308  1991PASP..103..198U Udalsky, A. & Kaluzny, J.           
1309  1997IAUC.6627Q...1T Ueda, Y. et al.                     
1310  1998ApJ...492..782U Ueda, Y. et al.                     
1311  1999IAUC.7303Q...1D Uemura, M. et al.                   
1312  2000PASJ...52L..15U Uemura, M. et al.                   
1313  1978Natur.276..799L Ulmer, M.P. et al.                  
1314  1980ApJ...235L.159U Ulmer, M.P. et al.                  
1315  1997PASJ...49..353U Uno, S. et al.                      
1316  1994ApJ...427..984U Usov, V.V.                          
1317  1986MNRAS.220..339V Vacca, W.D. et al.                  
1318  1987A&A...172..143V Vacca, W.D. et al.                  
1319  1987A&A...185..147V van Amerongen, S. et al.            
1320  1992A&A...262...97V van den Heuvel, E.P.J. et a.        
1321  1996A&AS..120C.141V van der Hooft, F. et al.            
1322  1996ApJ...458L..75V van der Hooft, F. et al.            
1323  1997MNRAS.286L..43V van der Hooft, F. et al.            
1324  1998A&A...329..538V van der Hooft, F. et al.            
1325  1999ApJ...513..477V van der Hooft, F. et al.            
1326  1999ApJ...519..332V van der Hooft, F. et al.            
1327  1989ARA&A..27..517V van der Klis, M.                    
1328  1996ApJ...469L...1V van der Klis, M.                    
1329  1985Natur.316..225V van der Klis, M. et al.             
1330  1985SSRv...40..287V van der Klis, M. et al.             
1331  1987ApJ...313L..19V van der Klis, M. et al.             
1332  1987ApJ...316..411V van der Klis, M. et al.             
1333  1987ApJ...319L..13V van der Klis, M. et al.             
1334  1990ApJ...360L..19V van der Klis, M. et al.             
1335  1991MNRAS.248..751V van der Klis, M. et al.             
1336  1993A&A...279L..21V van der Klis, M. et al.             
1337  1993MNRAS.260..686V van der Klis, M. et al.             
1338  1997ApJ...481L..97V van der Klis, M. et al.             
1339  2000IAUC.7358Q...1P van der Klis, M. et al.             
1340  1989ApJ...344..320V van der Woerd, H. et al.            
1341  1995A&A...296L..33V van Dijk, R. et al.                 
1342  ................... van Paradijs, J.                    *1983, in 'Accretion Driven Stellar X-ray Sources', eds W.H.G. Lewin & E.P.J. van den Heuvel (Cambridge), p. 189
1343  ................... van Paradijs, J.                    *1995, in 'X-ray Binaries', eds W.H.G. Lewin, et al. (Cambridge), p. 536
1344  1989A&A...222..129V van Paradijs, J. & Isaacman R.      
1345  1987A&A...172L..20V van Paradijs, J. & Lewin, WH.G.     
1346  1979MNRAS.189..387V van Paradijs, J. et al.             
1347  1980ApJ...241L.161V van Paradijs, J. et al.             
1348  1986A&AS...63...71V van Paradijs, J. et al.             
1349  1986MNRAS.221..617V van Paradijs, J. et al.             
1350  1987A&A...182...47V van Paradijs, J. et al.             
1351  1988A&A...192..147V van Paradijs, J. et al.             
1352  1988A&AS...76..185V van Paradijs, J. et al.             
1353  1988MNRAS.231..379V van Paradijs, J. et al.             
1354  1990A&A...234..181V van Paradijs, J. et al.             
1355  1990A&A...235..156V van Paradijs, J. et al.             
1356  1990PASJ...42..633V van Paradijs, J. et al.             
1357  1994ApJ...429L..19V van Paradijs, J. et al.             
1358  1995A&A...299L..41V van Paradijs, J. et al.             
1359  1997A&A...317L...9V van Paradijs, J. et al.             
1360  1996A&A...313..828V Vargas, M. et al.                   
1361  1997ApJ...476L..23V Vargas, M. et al.                   
1362  1997ApJ...486L.129V Vasisht, G. & Gotthelf, E.V         
1363  1994ApJ...421..738V Vaughan, B.A. et al.                
1364  1997ApJ...483L.115V Vaughan, B.A. et al.                
1365  1999A&A...343..197V Vaughan, B.A. et al.                
1366  1984MNRAS.210..899V Verbunt, F. et al.                  
1367  1990A&A...234..195V Verbunt, F. et al.                  
1368  1994A&A...285..903V Verbunt, F. et al.                  
1369  1995A&A...300..732V Verbunt, F. et al.                  
1370  2000A&A...359..960V Verbunt, F. et al.                  
1371  1998ApJ...508L..85V Vilhu, O. & Nevalainen, J.          
1372  1987ApJ...320..794V Voges, W. et al.                    
1373  1996IAUC.6420R...1V Voges, W. et al.                    
1374  1996ApJ...465..915V Vrtilek, S.D. & Cheng, F.H.         
1375  1986ApJ...307..698V Vrtilek, S.D. et al.                
1376  1986ApJ...308..644V Vrtilek, S.D. et al.                
1377  1988ApJ...329..276V Vrtilek, S.D. et al.                
1378  1990A&A...235..162V Vrtilek, S.D. et al.                
1379  1991ApJ...376..278V Vrtilek, S.D. et al.                
1380  1991ApJS...76.1127V Vrtilek, S.D. et al.                
1381  1994ApJ...436L...9V Vrtilek, S.D. et al.                
1382  1997ApJ...485..839W Wachter, S.                         
1383  1997ApJ...490..401W Wachter, S.                         
1384  1996AJ....112.2684W Wachter, S. & Margon, B.            
1385  1998ApJ...496L..21W Wachter, S. & Smale, A.P.           
1386  2000ApJ...534..367W Wachter, S. et al.                  
1387  1971ApJ...170..523W Wade, C.M. & Hjellming, R.M         
1388  1999IAUC.7276Q...1G Wagner, R.M.                        
1389  1989IAUC.4783.....K Wagner, R.M. et al.                 
1390  1991ApJ...378..293W Wagner, R.M. et al.                 
1391  1992IAUC.5589....1W Wagner, R.M. et al.                 
1392  1992ApJ...401L..97W Wagner, R.M. et al.                 
